Time,enmoTrunc,xMean,yMean,zMean,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 10:34:00.000,0.000000,-0.239171,-0.948803,0.090749,0.255106,0.965000,0.036163,0.005829,0.004224,0.006630,0.00,1000,0,0,0,800
2017-03-22 10:35:30.000,0.000000,-0.241646,-0.946979,0.108173,0.285780,0.974014,0.072264,0.009451,0.006787,0.010226,0.00,1000,0,0,0,800
2017-03-22 10:35:40.000,0.000000,-0.238553,-0.947742,0.111571,0.266967,0.965094,0.036999,0.005515,0.004793,0.004701,0.00,1000,0,0,0,800
2017-03-22 10:38:30.000,0.000000,-0.277170,-0.934571,0.133322,0.293130,0.957642,0.070000,0.005240,0.006106,0.010024,0.00,1000,0,0,0,800
2017-03-22 10:50:30.000,0.000000,0.238441,0.030393,-0.941751,0.050516,0.063063,0.971000,0.003526,0.004821,0.004014,0.00,1000,0,0,0,800
2017-03-22 10:50:40.000,0.000000,0.241134,0.030791,-0.941262,0.028134,0.031105,0.968000,0.003591,0.002908,0.003342,0.00,1000,0,0,0,800
2017-03-22 10:50:50.000,0.000000,0.248831,0.031485,-0.939782,0.055985,0.048886,1.023000,0.003326,0.004048,0.004581,0.00,1000,0,0,0,800
2017-03-22 10:51:00.000,0.000000,0.248168,0.031086,-0.939819,0.035400,0.154051,0.954669,0.002830,0.007252,0.002723,0.00,1000,0,0,0,800
2017-03-22 10:51:10.000,0.000000,0.241088,0.032809,-0.941799,0.065398,0.181340,0.979000,0.004266,0.007397,0.004048,0.00,1000,0,0,0,800
2017-03-22 10:51:20.000,0.000000,0.237132,0.035469,-0.943150,0.059001,0.205902,1.045174,0.003328,0.009504,0.007621,0.00,1000,0,0,0,800
2017-03-22 10:51:50.000,0.000000,-0.931063,0.063217,0.375320,0.935094,0.012981,0.012342,0.001992,0.002074,0.002538,0.00,1000,0,0,0,800
2017-03-22 10:52:00.000,0.000000,-0.931146,0.063083,0.375469,0.937268,0.011374,0.014133,0.001944,0.002002,0.002683,0.00,1000,0,0,0,800
2017-03-22 10:52:10.000,0.000000,-0.931151,0.062938,0.375136,0.959000,0.026533,0.062974,0.002726,0.002248,0.004612,0.00,1000,0,0,0,800
2017-03-22 10:52:20.000,0.000000,-0.931049,0.063398,0.375084,0.935075,0.014001,0.012739,0.002028,0.001782,0.002403,0.00,1000,0,0,0,800
